,date,state,cases,deaths,mental disorder,frequency of mental disorder
1348,6/25/2020,South Dakota,6479,87,Symptoms of Anxiety Disorder,31.4
1349,6/25/2020,South Dakota,6479,87,Symptoms of Anxiety Disorder or Depressive Disorder,35.0
1350,6/25/2020,Tennessee,37695,558,Symptoms of Depressive Disorder,30.5
1351,6/25/2020,Tennessee,37695,558,Symptoms of Anxiety Disorder,37.6
1352,6/25/2020,Tennessee,37695,558,Symptoms of Anxiety Disorder or Depressive Disorder,42.4
1353,6/25/2020,Texas,136783,2321,Symptoms of Depressive Disorder,28.2
1354,6/25/2020,Texas,136783,2321,Symptoms of Anxiety Disorder,35.9
1355,6/25/2020,Texas,136783,2321,Symptoms of Anxiety Disorder or Depressive Disorder,40.7
1356,6/25/2020,Utah,19544,164,Symptoms of Depressive Disorder,26.0
1357,6/25/2020,Utah,19544,164,Symptoms of Anxiety Disorder,33.0
1358,6/25/2020,Utah,19544,164,Symptoms of Anxiety Disorder or Depressive Disorder,36.7
1359,6/25/2020,Vermont,1191,56,Symptoms of Depressive Disorder,22.3
1360,6/25/2020,Vermont,1191,56,Symptoms of Anxiety Disorder,29.7
1361,6/25/2020,Vermont,1191,56,Symptoms of Anxiety Disorder or Depressive Disorder,32.8
1362,6/25/2020,Virginia,59946,1675,Symptoms of Depressive Disorder,24.2
1363,6/25/2020,Virginia,59946,1675,Symptoms of Anxiety Disorder,29.3
1364,6/25/2020,Virginia,59946,1675,Symptoms of Anxiety Disorder or Depressive Disorder,33.1
1365,6/25/2020,Washington,31998,1301,Symptoms of Depressive Disorder,31.1
1366,6/25/2020,Washington,31998,1301,Symptoms of Anxiety Disorder,37.0
1367,6/25/2020,Washington,31998,1301,Symptoms of Anxiety Disorder or Depressive Disorder,42.0
1368,6/25/2020,West Virginia,2693,92,Symptoms of Depressive Disorder,34.5
1369,6/25/2020,West Virginia,2693,92,Symptoms of Anxiety Disorder,40.5
1370,6/25/2020,West Virginia,2693,92,Symptoms of Anxiety Disorder or Depressive Disorder,45.1
1371,6/25/2020,Wisconsin,29204,775,Symptoms of Depressive Disorder,19.0
1372,6/25/2020,Wisconsin,29204,775,Symptoms of Anxiety Disorder,25.5
1373,6/25/2020,Wisconsin,29204,775,Symptoms of Anxiety Disorder or Depressive Disorder,29.2
1374,6/25/2020,Wyoming,1326,20,Symptoms of Depressive Disorder,23.4
1375,6/25/2020,Wyoming,1326,20,Symptoms of Anxiety Disorder,31.6
1376,6/25/2020,Wyoming,1326,20,Symptoms of Anxiety Disorder or Depressive Disorder,34.2
1377,7/2/2020,Alabama,40111,985,Symptoms of Depressive Disorder,28.6
1378,7/2/2020,Alabama,40111,985,Symptoms of Anxiety Disorder,34.4
1379,7/2/2020,Alabama,40111,985,Symptoms of Anxiety Disorder or Depressive Disorder,39.6
1380,7/2/2020,Alaska,1224,12,Symptoms of Depressive Disorder,21.5
1381,7/2/2020,Alaska,1224,12,Symptoms of Anxiety Disorder,27.3
1382,7/2/2020,Alaska,1224,12,Symptoms of Anxiety Disorder or Depressive Disorder,32.9
1383,7/2/2020,Arizona,87495,1766,Symptoms of Depressive Disorder,31.3
1384,7/2/2020,Arizona,87495,1766,Symptoms of Anxiety Disorder,36.6
1385,7/2/2020,Arizona,87495,1766,Symptoms of Anxiety Disorder or Depressive Disorder,42.4
1386,7/2/2020,Arkansas,22075,279,Symptoms of Depressive Disorder,30.2
1387,7/2/2020,Arkansas,22075,279,Symptoms of Anxiety Disorder,34.7
1388,7/2/2020,Arkansas,22075,279,Symptoms of Anxiety Disorder or Depressive Disorder,41.2
1389,7/2/2020,California,248198,6263,Symptoms of Depressive Disorder,27.6
1390,7/2/2020,California,248198,6263,Symptoms of Anxiety Disorder,32.9
1391,7/2/2020,California,248198,6263,Symptoms of Anxiety Disorder or Depressive Disorder,39.4
1392,7/2/2020,Colorado,33335,1701,Symptoms of Depressive Disorder,30.0
1393,7/2/2020,Colorado,33335,1701,Symptoms of Anxiety Disorder,35.4
1394,7/2/2020,Colorado,33335,1701,Symptoms of Anxiety Disorder or Depressive Disorder,42.4
1395,7/2/2020,Connecticut,46646,4326,Symptoms of Depressive Disorder,26.3
1396,7/2/2020,Connecticut,46646,4326,Symptoms of Anxiety Disorder,33.6
1397,7/2/2020,Connecticut,46646,4326,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
1398,7/2/2020,Delaware,11731,510,Symptoms of Depressive Disorder,22.7
1399,7/2/2020,Delaware,11731,510,Symptoms of Anxiety Disorder,27.3
1400,7/2/2020,Delaware,11731,510,Symptoms of Anxiety Disorder or Depressive Disorder,31.5
1401,7/2/2020,District of Columbia,10390,554,Symptoms of Depressive Disorder,24.9
1402,7/2/2020,District of Columbia,10390,554,Symptoms of Anxiety Disorder,35.2
1403,7/2/2020,District of Columbia,10390,554,Symptoms of Anxiety Disorder or Depressive Disorder,37.8
1404,7/2/2020,Florida,169098,3616,Symptoms of Depressive Disorder,27.9
1405,7/2/2020,Florida,169098,3616,Symptoms of Anxiety Disorder,37.8
1406,7/2/2020,Florida,169098,3616,Symptoms of Anxiety Disorder or Depressive Disorder,42.0
1407,7/2/2020,Georgia,82475,2801,Symptoms of Depressive Disorder,27.1
1408,7/2/2020,Georgia,82475,2801,Symptoms of Anxiety Disorder,32.5
1409,7/2/2020,Georgia,82475,2801,Symptoms of Anxiety Disorder or Depressive Disorder,38.0
1410,7/2/2020,Hawaii,929,18,Symptoms of Depressive Disorder,28.9
1411,7/2/2020,Hawaii,929,18,Symptoms of Anxiety Disorder,34.2
1412,7/2/2020,Hawaii,929,18,Symptoms of Anxiety Disorder or Depressive Disorder,37.1
1413,7/2/2020,Idaho,6688,93,Symptoms of Depressive Disorder,25.6
1414,7/2/2020,Idaho,6688,93,Symptoms of Anxiety Disorder,32.7
1415,7/2/2020,Idaho,6688,93,Symptoms of Anxiety Disorder or Depressive Disorder,37.7
1416,7/2/2020,Illinois,146407,7197,Symptoms of Depressive Disorder,27.6
1417,7/2/2020,Illinois,146407,7197,Symptoms of Anxiety Disorder,35.1
1418,7/2/2020,Illinois,146407,7197,Symptoms of Anxiety Disorder or Depressive Disorder,39.4
1419,7/2/2020,Indiana,47553,2662,Symptoms of Depressive Disorder,27.7
1420,7/2/2020,Indiana,47553,2662,Symptoms of Anxiety Disorder,34.8
1421,7/2/2020,Indiana,47553,2662,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
1422,7/2/2020,Iowa,30259,719,Symptoms of Depressive Disorder,17.5
1423,7/2/2020,Iowa,30259,719,Symptoms of Anxiety Disorder,29.6
1424,7/2/2020,Iowa,30259,719,Symptoms of Anxiety Disorder or Depressive Disorder,31.6
1425,7/2/2020,Kansas,15226,282,Symptoms of Depressive Disorder,21.5
1426,7/2/2020,Kansas,15226,282,Symptoms of Anxiety Disorder,32.3
1427,7/2/2020,Kansas,15226,282,Symptoms of Anxiety Disorder or Depressive Disorder,35.8
1428,7/2/2020,Kentucky,16370,605,Symptoms of Depressive Disorder,27.4
1429,7/2/2020,Kentucky,16370,605,Symptoms of Anxiety Disorder,36.3
1430,7/2/2020,Kentucky,16370,605,Symptoms of Anxiety Disorder or Depressive Disorder,39.9
1431,7/2/2020,Louisiana,61669,3255,Symptoms of Depressive Disorder,33.5
1432,7/2/2020,Louisiana,61669,3255,Symptoms of Anxiety Disorder,38.6
1433,7/2/2020,Louisiana,61669,3255,Symptoms of Anxiety Disorder or Depressive Disorder,44.8
1434,7/2/2020,Maine,3328,105,Symptoms of Depressive Disorder,26.6
1435,7/2/2020,Maine,3328,105,Symptoms of Anxiety Disorder,32.8
1436,7/2/2020,Maine,3328,105,Symptoms of Anxiety Disorder or Depressive Disorder,36.3
1437,7/2/2020,Maryland,69015,3212,Symptoms of Depressive Disorder,22.5
1438,7/2/2020,Maryland,69015,3212,Symptoms of Anxiety Disorder,32.2
1439,7/2/2020,Maryland,69015,3212,Symptoms of Anxiety Disorder or Depressive Disorder,36.1
1440,7/2/2020,Massachusetts,109338,8132,Symptoms of Depressive Disorder,21.8
1441,7/2/2020,Massachusetts,109338,8132,Symptoms of Anxiety Disorder,30.1
1442,7/2/2020,Massachusetts,109338,8132,Symptoms of Anxiety Disorder or Depressive Disorder,33.4
1443,7/2/2020,Michigan,71853,6216,Symptoms of Depressive Disorder,26.6
1444,7/2/2020,Michigan,71853,6216,Symptoms of Anxiety Disorder,31.1
1445,7/2/2020,Michigan,71853,6216,Symptoms of Anxiety Disorder or Depressive Disorder,36.7
1446,7/2/2020,Minnesota,37247,1495,Symptoms of Depressive Disorder,20.9
1447,7/2/2020,Minnesota,37247,1495,Symptoms of Anxiety Disorder,27.6
1448,7/2/2020,Minnesota,37247,1495,Symptoms of Anxiety Disorder or Depressive Disorder,31.1
1449,7/2/2020,Mississippi,28770,1092,Symptoms of Depressive Disorder,32.0
1450,7/2/2020,Mississippi,28770,1092,Symptoms of Anxiety Disorder,40.2
1451,7/2/2020,Mississippi,28770,1092,Symptoms of Anxiety Disorder or Depressive Disorder,43.7
1452,7/2/2020,Missouri,23085,1056,Symptoms of Depressive Disorder,28.8
1453,7/2/2020,Missouri,23085,1056,Symptoms of Anxiety Disorder,35.3
1454,7/2/2020,Missouri,23085,1056,Symptoms of Anxiety Disorder or Depressive Disorder,40.6
1455,7/2/2020,Montana,1083,22,Symptoms of Depressive Disorder,23.8
1456,7/2/2020,Montana,1083,22,Symptoms of Anxiety Disorder,31.7
1457,7/2/2020,Montana,1083,22,Symptoms of Anxiety Disorder or Depressive Disorder,34.3
1458,7/2/2020,Nebraska,19476,284,Symptoms of Depressive Disorder,23.6
1459,7/2/2020,Nebraska,19476,284,Symptoms of Anxiety Disorder,25.7
1460,7/2/2020,Nebraska,19476,284,Symptoms of Anxiety Disorder or Depressive Disorder,30.9
1461,7/2/2020,Nevada,19871,525,Symptoms of Depressive Disorder,34.6
1462,7/2/2020,Nevada,19871,525,Symptoms of Anxiety Disorder,40.6
1463,7/2/2020,Nevada,19871,525,Symptoms of Anxiety Disorder or Depressive Disorder,44.8
1464,7/2/2020,New Hampshire,5822,375,Symptoms of Depressive Disorder,19.7
1465,7/2/2020,New Hampshire,5822,375,Symptoms of Anxiety Disorder,32.5
1466,7/2/2020,New Hampshire,5822,375,Symptoms of Anxiety Disorder or Depressive Disorder,35.7
1467,7/2/2020,New Jersey,174212,15107,Symptoms of Depressive Disorder,25.9
1468,7/2/2020,New Jersey,174212,15107,Symptoms of Anxiety Disorder,33.6
1469,7/2/2020,New Jersey,174212,15107,Symptoms of Anxiety Disorder or Depressive Disorder,38.2
1470,7/2/2020,New Mexico,12520,503,Symptoms of Depressive Disorder,32.5
1471,7/2/2020,New Mexico,12520,503,Symptoms of Anxiety Disorder,38.1
1472,7/2/2020,New Mexico,12520,503,Symptoms of Anxiety Disorder or Depressive Disorder,43.3
1473,7/2/2020,New York,399642,31814,Symptoms of Depressive Disorder,28.5
1474,7/2/2020,New York,399642,31814,Symptoms of Anxiety Disorder,34.7
1475,7/2/2020,New York,399642,31814,Symptoms of Anxiety Disorder or Depressive Disorder,39.7
1476,7/2/2020,North Carolina,68512,1402,Symptoms of Depressive Disorder,28.3
1477,7/2/2020,North Carolina,68512,1402,Symptoms of Anxiety Disorder,33.4
1478,7/2/2020,North Carolina,68512,1402,Symptoms of Anxiety Disorder or Depressive Disorder,38.4
1479,7/2/2020,North Dakota,3666,89,Symptoms of Depressive Disorder,23.0
1480,7/2/2020,North Dakota,3666,89,Symptoms of Anxiety Disorder,29.1
1481,7/2/2020,North Dakota,3666,89,Symptoms of Anxiety Disorder or Depressive Disorder,32.6
1482,7/2/2020,Ohio,54166,2903,Symptoms of Depressive Disorder,25.6
1483,7/2/2020,Ohio,54166,2903,Symptoms of Anxiety Disorder,31.9
1484,7/2/2020,Ohio,54166,2903,Symptoms of Anxiety Disorder or Depressive Disorder,34.9
1485,7/2/2020,Oklahoma,14539,395,Symptoms of Depressive Disorder,29.4
1486,7/2/2020,Oklahoma,14539,395,Symptoms of Anxiety Disorder,39.4
1487,7/2/2020,Oklahoma,14539,395,Symptoms of Anxiety Disorder or Depressive Disorder,42.9
1488,7/2/2020,Oregon,9344,212,Symptoms of Depressive Disorder,29.9
1489,7/2/2020,Oregon,9344,212,Symptoms of Anxiety Disorder,35.4
1490,7/2/2020,Oregon,9344,212,Symptoms of Anxiety Disorder or Depressive Disorder,39.7
1491,7/2/2020,Pennsylvania,92703,6758,Symptoms of Depressive Disorder,26.0
1492,7/2/2020,Pennsylvania,92703,6758,Symptoms of Anxiety Disorder,33.2
1493,7/2/2020,Pennsylvania,92703,6758,Symptoms of Anxiety Disorder or Depressive Disorder,37.2
1494,7/2/2020,Rhode Island,16941,959,Symptoms of Depressive Disorder,22.8
1495,7/2/2020,Rhode Island,16941,959,Symptoms of Anxiety Disorder,31.4
1496,7/2/2020,Rhode Island,16941,959,Symptoms of Anxiety Disorder or Depressive Disorder,34.8
1497,7/2/2020,South Carolina,39701,784,Symptoms of Depressive Disorder,29.3
1498,7/2/2020,South Carolina,39701,784,Symptoms of Anxiety Disorder,31.4
1499,7/2/2020,South Carolina,39701,784,Symptoms of Anxiety Disorder or Depressive Disorder,38.6
1500,7/2/2020,South Dakota,6893,97,Symptoms of Depressive Disorder,26.7
1501,7/2/2020,South Dakota,6893,97,Symptoms of Anxiety Disorder,31.3
1502,7/2/2020,South Dakota,6893,97,Symptoms of Anxiety Disorder or Depressive Disorder,35.2
1503,7/2/2020,Tennessee,46176,612,Symptoms of Depressive Disorder,31.7
1504,7/2/2020,Tennessee,46176,612,Symptoms of Anxiety Disorder,34.6
1505,7/2/2020,Tennessee,46176,612,Symptoms of Anxiety Disorder or Depressive Disorder,41.9
1506,7/2/2020,Texas,182260,2562,Symptoms of Depressive Disorder,30.5
1507,7/2/2020,Texas,182260,2562,Symptoms of Anxiety Disorder,36.1
1508,7/2/2020,Texas,182260,2562,Symptoms of Anxiety Disorder or Depressive Disorder,41.6
1509,7/2/2020,Utah,23466,176,Symptoms of Depressive Disorder,25.0
1510,7/2/2020,Utah,23466,176,Symptoms of Anxiety Disorder,29.1
1511,7/2/2020,Utah,23466,176,Symptoms of Anxiety Disorder or Depressive Disorder,34.7
1512,7/2/2020,Vermont,1227,56,Symptoms of Depressive Disorder,22.2
1513,7/2/2020,Vermont,1227,56,Symptoms of Anxiety Disorder,29.2
1514,7/2/2020,Vermont,1227,56,Symptoms of Anxiety Disorder or Depressive Disorder,32.2
1515,7/2/2020,Virginia,63735,1816,Symptoms of Depressive Disorder,29.5
1516,7/2/2020,Virginia,63735,1816,Symptoms of Anxiety Disorder,29.5
1517,7/2/2020,Virginia,63735,1816,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
1518,7/2/2020,Washington,35921,1343,Symptoms of Depressive Disorder,27.8
1519,7/2/2020,Washington,35921,1343,Symptoms of Anxiety Disorder,37.5
1520,7/2/2020,Washington,35921,1343,Symptoms of Anxiety Disorder or Depressive Disorder,42.0
1521,7/2/2020,West Virginia,3053,93,Symptoms of Depressive Disorder,24.2
1522,7/2/2020,West Virginia,3053,93,Symptoms of Anxiety Disorder,31.9
1523,7/2/2020,West Virginia,3053,93,Symptoms of Anxiety Disorder or Depressive Disorder,34.6
1524,7/2/2020,Wisconsin,32876,801,Symptoms of Depressive Disorder,24.6
1525,7/2/2020,Wisconsin,32876,801,Symptoms of Anxiety Disorder,30.7
1526,7/2/2020,Wisconsin,32876,801,Symptoms of Anxiety Disorder or Depressive Disorder,34.1
1527,7/2/2020,Wyoming,1550,20,Symptoms of Depressive Disorder,26.5
1528,7/2/2020,Wyoming,1550,20,Symptoms of Anxiety Disorder,31.5
1529,7/2/2020,Wyoming,1550,20,Symptoms of Anxiety Disorder or Depressive Disorder,36.0
1530,7/9/2020,Alabama,49174,1068,Symptoms of Depressive Disorder,30.4
1531,7/9/2020,Alabama,49174,1068,Symptoms of Anxiety Disorder,34.9
1532,7/9/2020,Alabama,49174,1068,Symptoms of Anxiety Disorder or Depressive Disorder,40.1
1533,7/9/2020,Alaska,1521,15,Symptoms of Depressive Disorder,27.4
1534,7/9/2020,Alaska,1521,15,Symptoms of Anxiety Disorder,35.1
1535,7/9/2020,Alaska,1521,15,Symptoms of Anxiety Disorder or Depressive Disorder,39.6
1536,7/9/2020,Arizona,112783,2047,Symptoms of Depressive Disorder,33.9
1537,7/9/2020,Arizona,112783,2047,Symptoms of Anxiety Disorder,39.9
1538,7/9/2020,Arizona,112783,2047,Symptoms of Anxiety Disorder or Depressive Disorder,44.2
1539,7/9/2020,Arkansas,26052,309,Symptoms of Depressive Disorder,34.8
1540,7/9/2020,Arkansas,26052,309,Symptoms of Anxiety Disorder,40.0
1541,7/9/2020,Arkansas,26052,309,Symptoms of Anxiety Disorder or Depressive Disorder,45.1
1542,7/9/2020,California,303516,6825,Symptoms of Depressive Disorder,31.8
1543,7/9/2020,California,303516,6825,Symptoms of Anxiety Disorder,39.1
1544,7/9/2020,California,303516,6825,Symptoms of Anxiety Disorder or Depressive Disorder,44.5
1545,7/9/2020,Colorado,35604,1707,Symptoms of Depressive Disorder,26.1
1546,7/9/2020,Colorado,35604,1707,Symptoms of Anxiety Disorder,35.2
1547,7/9/2020,Colorado,35604,1707,Symptoms of Anxiety Disorder or Depressive Disorder,39.2
1548,7/9/2020,Connecticut,47209,4348,Symptoms of Depressive Disorder,26.7
1549,7/9/2020,Connecticut,47209,4348,Symptoms of Anxiety Disorder,31.0
1550,7/9/2020,Connecticut,47209,4348,Symptoms of Anxiety Disorder or Depressive Disorder,35.7
1551,7/9/2020,Delaware,12531,517,Symptoms of Depressive Disorder,23.3
1552,7/9/2020,Delaware,12531,517,Symptoms of Anxiety Disorder,31.0
1553,7/9/2020,Delaware,12531,517,Symptoms of Anxiety Disorder or Depressive Disorder,34.4
1554,7/9/2020,District of Columbia,10679,568,Symptoms of Depressive Disorder,20.8
1555,7/9/2020,District of Columbia,10679,568,Symptoms of Anxiety Disorder,23.8
1556,7/9/2020,District of Columbia,10679,568,Symptoms of Anxiety Disorder or Depressive Disorder,28.0
1557,7/9/2020,Florida,232710,4008,Symptoms of Depressive Disorder,31.7
1558,7/9/2020,Florida,232710,4008,Symptoms of Anxiety Disorder,39.0
1559,7/9/2020,Florida,232710,4008,Symptoms of Anxiety Disorder or Depressive Disorder,43.6
1560,7/9/2020,Georgia,98693,2880,Symptoms of Depressive Disorder,29.0
1561,7/9/2020,Georgia,98693,2880,Symptoms of Anxiety Disorder,37.1
1562,7/9/2020,Georgia,98693,2880,Symptoms of Anxiety Disorder or Depressive Disorder,43.6
1563,7/9/2020,Hawaii,1112,19,Symptoms of Depressive Disorder,28.3
1564,7/9/2020,Hawaii,1112,19,Symptoms of Anxiety Disorder,31.4
1565,7/9/2020,Hawaii,1112,19,Symptoms of Anxiety Disorder or Depressive Disorder,36.7
1566,7/9/2020,Idaho,9598,101,Symptoms of Depressive Disorder,27.5
1567,7/9/2020,Idaho,9598,101,Symptoms of Anxiety Disorder,32.4
1568,7/9/2020,Idaho,9598,101,Symptoms of Anxiety Disorder or Depressive Disorder,37.3
1569,7/9/2020,Illinois,152188,7333,Symptoms of Depressive Disorder,23.7
1570,7/9/2020,Illinois,152188,7333,Symptoms of Anxiety Disorder,28.9
1571,7/9/2020,Illinois,152188,7333,Symptoms of Anxiety Disorder or Depressive Disorder,34.0
1572,7/9/2020,Indiana,50829,2739,Symptoms of Depressive Disorder,29.4
1573,7/9/2020,Indiana,50829,2739,Symptoms of Anxiety Disorder,36.8
1574,7/9/2020,Indiana,50829,2739,Symptoms of Anxiety Disorder or Depressive Disorder,40.7
1575,7/9/2020,Iowa,33316,742,Symptoms of Depressive Disorder,17.7
1576,7/9/2020,Iowa,33316,742,Symptoms of Anxiety Disorder,25.2
1577,7/9/2020,Iowa,33316,742,Symptoms of Anxiety Disorder or Depressive Disorder,28.9
1578,7/9/2020,Kansas,18031,294,Symptoms of Depressive Disorder,24.8
1579,7/9/2020,Kansas,18031,294,Symptoms of Anxiety Disorder,28.8
1580,7/9/2020,Kansas,18031,294,Symptoms of Anxiety Disorder or Depressive Disorder,35.2
1581,7/9/2020,Kentucky,18576,640,Symptoms of Depressive Disorder,30.7
1582,7/9/2020,Kentucky,18576,640,Symptoms of Anxiety Disorder,37.8
1583,7/9/2020,Kentucky,18576,640,Symptoms of Anxiety Disorder or Depressive Disorder,42.2
1584,7/9/2020,Louisiana,72102,3355,Symptoms of Depressive Disorder,31.1
1585,7/9/2020,Louisiana,72102,3355,Symptoms of Anxiety Disorder,40.6
1586,7/9/2020,Louisiana,72102,3355,Symptoms of Anxiety Disorder or Depressive Disorder,45.4
1587,7/9/2020,Maine,3486,111,Symptoms of Depressive Disorder,22.4
1588,7/9/2020,Maine,3486,111,Symptoms of Anxiety Disorder,26.9
1589,7/9/2020,Maine,3486,111,Symptoms of Anxiety Disorder or Depressive Disorder,33.0
1590,7/9/2020,Maryland,72037,3288,Symptoms of Depressive Disorder,22.2
1591,7/9/2020,Maryland,72037,3288,Symptoms of Anxiety Disorder,29.9
1592,7/9/2020,Maryland,72037,3288,Symptoms of Anxiety Disorder or Depressive Disorder,33.6
1593,7/9/2020,Massachusetts,110897,8268,Symptoms of Depressive Disorder,23.8
1594,7/9/2020,Massachusetts,110897,8268,Symptoms of Anxiety Disorder,34.2
1595,7/9/2020,Massachusetts,110897,8268,Symptoms of Anxiety Disorder or Depressive Disorder,38.2
1596,7/9/2020,Michigan,75247,6275,Symptoms of Depressive Disorder,23.0
1597,7/9/2020,Michigan,75247,6275,Symptoms of Anxiety Disorder,31.7
1598,7/9/2020,Michigan,75247,6275,Symptoms of Anxiety Disorder or Depressive Disorder,35.6
1599,7/9/2020,Minnesota,40201,1528,Symptoms of Depressive Disorder,22.0
1600,7/9/2020,Minnesota,40201,1528,Symptoms of Anxiety Disorder,27.5
1601,7/9/2020,Minnesota,40201,1528,Symptoms of Anxiety Disorder or Depressive Disorder,31.5
1602,7/9/2020,Mississippi,33591,1204,Symptoms of Depressive Disorder,36.1
1603,7/9/2020,Mississippi,33591,1204,Symptoms of Anxiety Disorder,38.0
